Date,Open,High,Low,Close,Adj Close,Volume
2011-02-23,63.6,64.0,62.64,62.8,62.8,357125
2011-02-24,62.52,62.8,61.76,62.6,62.6,312300
2011-02-25,62.8,64.0,62.76,63.8,63.8,322250
2011-02-28,64.0,65.48,63.6,64.68,64.68,425950
2011-03-01,65.4,65.8,64.56,65.16,65.16,293775
2011-03-02,64.96,64.96,63.88,64.28,64.28,262875
2011-03-03,64.64,65.48,64.08,65.0,65.0,411900
2011-03-04,65.2,65.36,63.96,64.36,64.36,328600
2011-03-07,63.96,64.88,63.92,64.24,64.24,313075
2011-03-08,64.4,64.68,63.88,64.32,64.32,358200
2011-03-09,64.52,65.92,64.44,65.12,65.12,556600
2011-03-10,64.6,65.32,64.36,65.0,65.0,422775
2011-03-11,64.48,64.96,63.88,63.88,63.88,337200
2011-03-14,63.6,64.56,63.28,63.96,63.96,346100
2011-03-15,62.84,62.88,61.28,62.16,62.16,771800
2011-03-16,62.4,62.92,61.16,61.72,61.72,762600
2011-03-17,59.8,60.32,58.92,60.0,60.0,933375
2011-03-18,60.48,61.44,60.24,60.6,60.6,1199650
2011-03-21,61.52,63.28,61.44,63.2,63.2,726000
2011-03-22,63.4,63.8,63.2,63.32,63.32,410725
2011-03-23,63.08,64.4,63.08,64.4,64.4,335050
2011-03-24,64.28,64.92,64.0,64.76,64.76,363100
2011-03-25,65.0,65.16,64.24,64.68,64.68,383400
2011-03-28,64.8,64.8,64.28,64.56,64.56,236575
2011-03-29,64.64,64.76,64.04,64.68,64.68,286675
2011-03-30,65.08,65.48,64.84,65.44,65.44,424525
2011-03-31,65.28,65.76,65.04,65.4,65.4,478600
2011-04-01,65.92,67.2,65.52,67.12,67.12,852175
2011-04-04,66.84,67.2,66.52,67.2,67.2,520200
2011-04-05,67.0,67.0,65.76,66.72,66.72,452475
2011-04-06,66.56,67.0,66.32,66.36,66.36,349800
2011-04-07,66.72,67.08,65.92,66.76,66.76,461150
2011-04-08,66.88,67.04,66.24,66.68,66.68,287275
2011-04-11,66.56,66.72,66.12,66.28,66.28,192850
2011-04-12,65.68,65.92,65.48,65.84,65.84,304900
2011-04-13,66.12,66.4,65.88,66.28,66.28,197350
2011-04-14,65.92,66.56,65.68,66.32,66.32,272650
2011-04-15,66.44,66.6,66.08,66.4,66.4,952500
2011-04-18,66.8,67.08,65.64,65.96,65.96,284800
2011-04-19,66.04,67.32,66.0,66.56,66.56,247450
2011-04-20,67.08,67.88,66.88,67.2,67.2,299200
2011-04-21,67.6,68.2,67.16,68.2,68.2,295575
2011-04-26,68.0,68.36,67.64,68.24,68.24,266450
2011-04-27,68.04,68.52,67.52,68.32,68.32,426000
2011-04-28,68.72,68.8,68.36,68.68,68.68,340700
2011-04-29,68.56,68.8,68.12,68.68,68.68,192750
2011-05-02,68.8,68.96,67.44,67.96,67.96,337325
2011-05-03,67.72,68.12,67.24,67.44,67.44,375900
2011-05-04,67.72,67.8,66.48,66.92,66.92,501425
2011-05-05,67.32,67.48,66.44,66.88,66.88,416000
2011-05-06,67.48,67.76,66.68,67.04,67.04,459175
2011-05-09,66.96,67.68,66.6,66.92,66.92,331825
2011-05-10,67.24,68.0,66.96,67.52,67.52,254775
2011-05-11,67.8,68.36,67.4,67.76,67.76,279600
2011-05-12,67.56,67.64,66.84,67.16,67.16,403575
2011-05-13,67.52,68.0,66.96,67.04,67.04,376525
2011-05-16,66.48,67.28,66.32,66.84,66.84,257175
2011-05-17,66.76,67.16,66.24,66.36,66.36,285300
2011-05-18,66.92,67.44,66.72,67.04,67.04,453300
2011-05-19,67.56,67.56,67.0,67.32,67.32,334725
2011-05-20,67.8,67.84,66.56,66.56,66.56,607325
2011-05-23,66.08,66.32,65.6,65.84,65.84,246500
2011-05-24,65.84,66.36,65.8,66.0,66.0,301650
2011-05-25,65.76,66.6,65.64,66.2,66.2,310150
2011-05-26,66.36,66.48,65.52,66.0,66.0,352750
2011-05-27,66.24,66.44,65.88,66.4,66.4,226150
2011-05-30,66.4,66.64,65.72,65.76,65.76,149925
2011-05-31,66.4,67.84,66.36,67.6,67.6,413175
2011-06-01,67.56,67.8,66.52,66.64,66.64,311600
2011-06-03,65.48,66.32,64.88,66.16,66.16,277825
2011-06-06,66.08,66.6,65.8,66.0,66.0,261500
2011-06-07,65.56,66.0,64.8,65.08,65.08,450950
2011-06-08,64.84,65.04,63.8,64.52,64.52,466700
2011-06-09,64.32,65.68,64.12,65.4,65.4,371700
2011-06-10,65.2,65.52,63.8,64.08,64.08,408500
2011-06-14,64.68,65.72,64.68,65.52,65.52,341950
2011-06-15,65.48,65.6,64.36,64.6,64.6,436075
2011-06-16,64.32,64.76,62.84,63.92,63.92,540200
2011-06-17,63.0,63.64,62.12,63.44,63.44,885825
2011-06-20,62.6,63.44,62.0,63.32,63.32,337975
2011-06-21,63.64,64.16,63.16,64.16,64.16,275525
2011-06-22,64.44,64.8,63.68,63.72,63.72,311125
2011-06-23,63.72,63.92,62.48,62.56,62.56,269750
2011-06-24,63.12,63.44,62.56,62.8,62.8,233675
2011-06-27,62.56,63.36,62.4,62.4,62.4,211525
2011-06-28,62.44,62.92,62.12,62.6,62.6,316450
2011-06-29,62.92,64.0,62.6,63.32,63.32,327900
2011-06-30,63.52,63.84,62.92,63.84,63.84,540650
2011-07-01,63.84,63.84,63.04,63.56,63.56,455050
2011-07-04,63.48,64.68,63.36,64.56,64.56,294725
2011-07-05,64.68,65.72,64.2,65.32,65.32,431800
2011-07-06,65.6,66.04,64.2,64.48,64.48,340725
2011-07-07,65.04,65.56,64.12,65.24,65.24,305050
2011-07-08,65.4,65.84,64.52,65.0,65.0,469025
2011-07-11,65.6,65.6,63.72,63.8,63.8,329250
2011-07-12,63.2,63.92,62.2,63.52,63.52,442550
2011-07-13,63.12,64.24,63.12,63.96,63.96,174400
2011-07-14,63.32,64.0,62.84,63.16,63.16,230175
2011-07-15,59.24,60.68,57.48,58.8,58.8,2047125
2011-07-18,58.6,58.64,57.28,57.4,57.4,579200
2011-07-19,57.4,59.88,57.4,59.6,59.6,671825
2011-07-20,60.16,60.76,59.44,60.68,60.68,498500
2011-07-21,60.92,61.68,59.92,61.32,61.32,570975
2011-07-22,61.6,62.44,61.24,62.2,62.2,607575
2011-07-25,61.56,62.2,61.08,62.0,62.0,387350
2011-07-26,62.0,62.12,61.2,61.6,61.6,347075
2011-07-27,61.0,62.12,61.0,61.52,61.52,505400
2011-07-28,60.88,61.64,60.8,61.4,61.4,293375
2011-07-29,60.52,61.92,60.52,61.44,61.44,437375
2011-08-02,60.24,61.12,58.2,58.2,58.2,808125
2011-08-03,57.88,59.56,57.36,57.92,57.92,764850
2011-08-04,58.8,58.8,55.44,55.44,55.44,638775
2011-08-05,54.0,56.28,53.8,54.8,54.8,762775
2011-08-08,53.96,55.64,52.68,52.76,52.76,758500
2011-08-09,52.52,53.92,50.2,53.16,53.16,1055200
2011-08-10,54.48,54.52,51.44,51.6,51.6,665825
2011-08-11,52.68,52.8,50.48,52.44,52.44,817850
2011-08-12,52.56,56.76,52.16,56.48,56.48,674150
2011-08-15,57.16,57.64,56.24,56.76,56.76,357950
2011-08-16,56.16,57.56,55.88,57.24,57.24,347900
2011-08-17,57.32,58.6,56.44,58.0,58.0,385100
2011-08-18,57.52,58.0,54.8,56.0,56.0,486400
2011-08-19,55.48,56.44,54.32,54.96,54.96,836425
2011-08-22,54.64,55.52,54.08,54.72,54.72,412575
2011-08-23,55.52,56.36,54.68,55.48,55.48,294925
